index,company_id,company_name,total,handled,valuable
1208,厦门市思明区政务信息中心,https://www.butian.net/Company/60656,3,3,0
1209,扬州油软网络科技有限公司,https://www.butian.net/Company/60655,58,22,1
1210,珠海华润银行,https://www.butian.net/Company/60652,2,0,0
1211,温州市公安局鹿城区分局,https://www.butian.net/Company/60651,1,1,0
1212,南京视客网络科技有限公司,https://www.butian.net/Company/60649,45,44,1
1213,家园网,https://www.butian.net/Company/60648,4,4,0
1214,南昌市教育局,https://www.butian.net/Company/60645,6,4,0
1215,粉丝网,https://www.butian.net/Company/60643,7,0,0
1216,银行间市场交易商协会,https://www.butian.net/Company/60638,13,13,1
1217,网贷之家,https://www.butian.net/Company/60636,4,1,0
1218,江苏银行股份有限公司,https://www.butian.net/Company/60635,2,0,0
1219,上海顶想信息科技有限公司,https://www.butian.net/Company/60634,32,12,1
1220,浙江易德信息技术有限公司,https://www.butian.net/Company/60633,32,0,0
1221,宿松县政府,https://www.butian.net/Company/60632,5,5,0
1222,上海恺英网络科技有限公司,https://www.butian.net/Company/60629,16,5,0
1223,广州商淘信息科技有限公司,https://www.butian.net/Company/60627,15,1,0
1224,东吴人寿保险股份有限公司,https://www.butian.net/Company/60625,60,53,1
1225,长沙市科学技术局,https://www.butian.net/Company/60624,5,0,0
1226,长城宽带网络服务有限公司,https://www.butian.net/Company/60623,65,1,0
1227,北京建工集团有限责任公司,https://www.butian.net/Company/60622,105,0,0
1228,四川省扶贫和移民局,https://www.butian.net/Company/60620,0,0,0
1229,绍兴E网,https://www.butian.net/Company/60618,11,11,1
1230,天津外国语大学附属外国语学校,https://www.butian.net/Company/60617,3,1,0
1231,金联储（北京）金融信息服务有限公司,https://www.butian.net/Company/60616,8,5,0
1232,厦门市中医院,https://www.butian.net/Company/60615,2,2,0
1233,老虎证券,https://www.butian.net/Company/60613,2,2,0
1234,四川建筑职业技术学院,https://www.butian.net/Company/60612,35,5,0
1235,浙江省温州市瑞安市人民政府,https://www.butian.net/Company/60610,6,5,0
1236,上海信贺贸易有限公司,https://www.butian.net/Company/60609,15,8,0
1237,安徽省计划生育证件网上申请网,https://www.butian.net/Company/60606,1,0,0
1238,优慕课在线教育科技（北京）有限责任公司,https://www.butian.net/Company/60604,27,18,1
1239,天马微电子集团,https://www.butian.net/Company/60602,2,0,0
1240,北京金融资产交易所有限公司,https://www.butian.net/Company/60599,0,0,0
1241,福建生物工程职业技术学院,https://www.butian.net/Company/60598,9,9,0
1242,易名小站,https://www.butian.net/Company/60597,1,0,0
1243,天马微电子股份有限公司,https://www.butian.net/Company/60596,14,11,1
1244,雅座,https://www.butian.net/Company/60595,10,2,0
1245,杭州绿湾网络科技有限公司,https://www.butian.net/Company/60594,1,0,0
1246,长沙市朗文网络科技有限公司,https://www.butian.net/Company/60592,2,0,0
1247,华融湘江银行,https://www.butian.net/Company/60591,5,2,0
1248,上海有笑网络科技有限公司,https://www.butian.net/Company/60590,0,0,0
1249,四川日报网络传媒发展有限公司,https://www.butian.net/Company/60589,6,1,0
1250,佛山欧神诺陶瓷有限公司,https://www.butian.net/Company/60588,27,1,0
1251,厦门二五八网络科技集团股份有限公司,https://www.butian.net/Company/60586,15,9,0
1252,安仁门户,https://www.butian.net/Company/60583,2,2,0
1253,济南市工商行政管理局,https://www.butian.net/Company/60582,2,0,0
1254,晋城人才网,https://www.butian.net/Company/60579,9,5,0
1255,芜湖市人力资源和社会保障局,https://www.butian.net/Company/60578,3,2,0
1256,江西省就业服务管理局,https://www.butian.net/Company/60576,1,1,0
1257,桂东县,https://www.butian.net/Company/60574,0,0,0
1258,宣城市人力资源保障局,https://www.butian.net/Company/60572,4,1,0
1259,海迈科技股份有限公司,https://www.butian.net/Company/60568,11,9,0
1260,吉林省旅游信息中心,https://www.butian.net/Company/60567,4,3,0
1261,塔城市人民政府网,https://www.butian.net/Company/60566,6,5,0
1262,安徽省环境保护厅,https://www.butian.net/Company/60563,8,3,0
1263,兰花交易网,https://www.butian.net/Company/60561,4,1,0
1264,北京华品博睿网络技术有限公司,https://www.butian.net/Company/60560,6,5,0
1265,浙江大学继续教育学院,https://www.butian.net/Company/60557,1,0,0
1266,天意有福科技股份有限公司,https://www.butian.net/Company/60556,25,25,1
1267,上海伍贤信息技术股份有限公司,https://www.butian.net/Company/60554,19,0,0
1268,三亚人才网,https://www.butian.net/Company/60553,16,3,0
1269,无锡聚才网,https://www.butian.net/Company/60552,4,1,0
1270,无锡网聚人才信息科技有限公司,https://www.butian.net/Company/60549,20,9,0
1271,中路财产保险股份有限公司,https://www.butian.net/Company/60548,0,0,0
1272,紫金农商银行股份有限公司,https://www.butian.net/Company/60547,7,7,0
1273,ThinkCMF,https://www.butian.net/Company/60535,2,0,0
1274,Z-Blog,https://www.butian.net/Company/60533,1,1,0
1275,上海云蟾数码科技有限公司,https://www.butian.net/Company/60532,13,4,0
1276,上海英方软件股份有限公司,https://www.butian.net/Company/60527,24,16,1
1277,衡阳市人社局,https://www.butian.net/Company/60526,0,0,0
1278,余杭区政府,https://www.butian.net/Company/60525,11,7,0
1279,资阳市人力资源和社会保障局,https://www.butian.net/Company/60523,3,3,0
1280,朝阳区社会保险基金管理中心,https://www.butian.net/Company/60521,5,2,0
1281,玉环市社会保险事业管理中心,https://www.butian.net/Company/60516,1,1,0
1282,山东省人民检察院,https://www.butian.net/Company/60515,8,4,0
1283,深圳市财富趋势科技股份有限公司,https://www.butian.net/Company/60513,10,10,1
1284,浙江邮电职业技术学院,https://www.butian.net/Company/60511,3,3,0
1285,熊猫直播,https://www.butian.net/Company/60510,1,0,0
1286,北京市朝阳区卫生和计划生育监督所,https://www.butian.net/Company/60508,2,1,0
1287,中国兰花交易网,https://www.butian.net/Company/60507,16,0,0
1288,ctcms,https://www.butian.net/Company/60506,11,0,0
1289,宁波江北区财政局,https://www.butian.net/Company/60504,2,1,0
1290,omegatravel,https://www.butian.net/Company/60502,8,0,0
1291,山西建筑职业技术学院,https://www.butian.net/Company/60501,7,7,0
1292,湖南省体育局体育彩票管理中心,https://www.butian.net/Company/60497,1,0,0
1293,山东银座信息科技有限公司,https://www.butian.net/Company/60496,17,1,0
1294,湖北省楚天云有限公司,https://www.butian.net/Company/60495,24,19,1
1295,上海市新闻出版局,https://www.butian.net/Company/60493,5,3,0
1296,一亩田,https://www.butian.net/Company/60491,2,1,0
1297,东华软件股份公司,https://www.butian.net/Company/60487,49,0,0
1298,佛山市云迈电子商务有限公司,https://www.butian.net/Company/60484,43,38,1
1299,常州市教育科学研究院,https://www.butian.net/Company/60482,7,0,0
1300,深圳维盟科技股份有限公司,https://www.butian.net/Company/60481,40,31,1
1301,中国邮政速递物流股份有限公司广东省分公司,https://www.butian.net/Company/60480,38,7,0
1302,德州文明网,https://www.butian.net/Company/60477,1,0,0
1303,深圳爱问科技股份有限公司,https://www.butian.net/Company/60476,10,0,0
1304,德州市文明办,https://www.butian.net/Company/60475,3,3,0
1305,鲸准,https://www.butian.net/Company/60473,4,0,0
1306,复星医药,https://www.butian.net/Company/60472,14,0,0
1307,湖北宜都网,https://www.butian.net/Company/60471,5,1,0
1308,华海财产保险股份有限公司,https://www.butian.net/Company/60467,28,0,0
1309,长沙医学院,https://www.butian.net/Company/60466,42,42,1
1310,兰州市住房保障和房产管理局,https://www.butian.net/Company/60464,5,0,0
1311,山东海科化工集团有限公司,https://www.butian.net/Company/60460,36,36,1
1312,华中师范大学信息化办公室,https://www.butian.net/Company/60457,1,1,0
1313,中国音乐学院,https://www.butian.net/Company/60455,20,0,0
1314,长丰县人民政府,https://www.butian.net/Company/60452,9,8,0
1315,川财证券,https://www.butian.net/Company/60449,0,0,0
1316,趣店集团,https://www.butian.net/Company/60448,0,0,0
1317,共青团北京市委员会,https://www.butian.net/Company/60446,1,1,0
1318,中国移动通信集团湖北有限公司,https://www.butian.net/Company/60441,1,0,0
1319,达州市人民政府门户网,https://www.butian.net/Company/60440,6,0,0
1320,山西财经大学,https://www.butian.net/Company/60438,64,59,1
1321,晋商消费金融股份有限公司,https://www.butian.net/Company/60436,1,0,0
1322,首约科技有限责任公司,https://www.butian.net/Company/60435,12,1,0
1323,广东健客医药有限公司,https://www.butian.net/Company/60434,14,4,0
1324,北京市海淀区教育科学研究院,https://www.butian.net/Company/60433,5,1,0
1325,湖南出入境检验检疫局,https://www.butian.net/Company/60432,1,1,0
1326,北京邦融汇金融信息服务有限公司,https://www.butian.net/Company/60430,1,0,0
1327,新乐市人民政府,https://www.butian.net/Company/60429,0,0,0
1328,上海亿速网络科技有限公司,https://www.butian.net/Company/60428,60,51,1
1329,上海西默通信技术有限公司,https://www.butian.net/Company/60427,3,0,0
1330,金川集团,https://www.butian.net/Company/60419,27,11,1
1331,武汉好医家科技有限公司,https://www.butian.net/Company/60417,6,6,0
1332,江苏省南通第一中学,https://www.butian.net/Company/60416,3,1,0
1333,顺电网上商城,https://www.butian.net/Company/60415,38,37,1
1334,北京众嘉禾励科技有限公司,https://www.butian.net/Company/60409,1,0,0
1335,华龙区财政局,https://www.butian.net/Company/60408,1,1,0
1336,上海金运网络科技有限公司,https://www.butian.net/Company/60407,19,0,0
1337,上海百仕瑞,https://www.butian.net/Company/60404,8,0,0
1338,广东村村通科技有限公司,https://www.butian.net/Company/60403,1,0,0
1339,江西财经大学团委,https://www.butian.net/Company/60402,3,0,0
1340,宁波银行,https://www.butian.net/Company/60401,5,0,0
1341,蓝鸥科技,https://www.butian.net/Company/60400,4,2,0
1342,蓝鸥,https://www.butian.net/Company/60399,1,0,0
1343,学者网,https://www.butian.net/Company/60398,13,6,0
1344,河北省食品药品监督管理局,https://www.butian.net/Company/60396,27,7,0
1345,北京一路魔方科技有限公司,https://www.butian.net/Company/60390,3,1,0
1346,四川省地方税务局,https://www.butian.net/Company/60389,90,33,1
1347,赫基集团,https://www.butian.net/Company/60388,6,1,0
1348,陕西省地税局,https://www.butian.net/Company/60386,6,0,0
1349,北京恒业创达科技有限公司,https://www.butian.net/Company/60385,6,0,0
1350,傲天,https://www.butian.net/Company/60384,6,3,0
1351,云南财经大学,https://www.butian.net/Company/60381,21,7,0
1352,吉林省长白山保护开发区管理委员会,https://www.butian.net/Company/60376,8,5,0
1353,河南礼恰网络科技有限公司,https://www.butian.net/Company/60374,5,5,0
1354,湖南自考网,https://www.butian.net/Company/60373,2,0,0
1355,罗盘,https://www.butian.net/Company/60372,9,2,0
1356,广东锐进广告有限公司,https://www.butian.net/Company/60368,6,6,0
1357,上海联启,https://www.butian.net/Company/60367,7,0,0
1358,山东小鸭集团有限责任公司,https://www.butian.net/Company/60366,14,13,1
1359,中证机构间报价系统,https://www.butian.net/Company/60365,4,3,0
1360,云企网络,https://www.butian.net/Company/60364,8,3,0
1361,大连艺术学院,https://www.butian.net/Company/60363,19,0,0
1362,海外网传媒有限公司,https://www.butian.net/Company/60361,3,3,0
1363,马鞍山市信息化管理办公室,https://www.butian.net/Company/60358,4,0,0
1364,安徽省商务厅走出去,https://www.butian.net/Company/60356,2,0,0
1365,沭阳网,https://www.butian.net/Company/60355,3,2,0
1366,北京我乐视界,https://www.butian.net/Company/60354,5,2,0
1367,杭州星巢网络科技有限公司,https://www.butian.net/Company/60353,10,2,0
1368,飞客茶馆旅行网,https://www.butian.net/Company/60351,11,11,1
1369,安徽省商务厅,https://www.butian.net/Company/60349,5,0,0
1370,蓝鸥科技有限公司,https://www.butian.net/Company/60347,4,0,0
1371,上海电子信息职业技术学院,https://www.butian.net/Company/60345,15,10,1
1372,南方医科大学,https://www.butian.net/Company/60344,28,22,1
1373,安徽文华软件信息科技有限公司,https://www.butian.net/Company/60343,5,4,0
1374,九江学院,https://www.butian.net/Company/60342,35,0,0
1375,广州广电计量检测股份有限公司,https://www.butian.net/Company/60340,21,1,0
1376,北京中车宝联科技有限公司,https://www.butian.net/Company/60339,1,0,0
1377,飞牛网,https://www.butian.net/Company/60337,3,1,0
1378,派博在线（北京）科技有限责任公司,https://www.butian.net/Company/60336,9,0,0
1379,安润金融,https://www.butian.net/Company/60335,17,3,0
1380,百丽吧,https://www.butian.net/Company/60332,3,1,0
1381,山西省人力资源和社会保障厅,https://www.butian.net/Company/60330,12,12,1
